Genes,peak_time,Distance
YOR338W,12.0,6.865127506958579
YPL088W,5.0,6.8678736242598175
YDR034W-B,7.0,6.869402401317276
RCN2,3.0,6.873301764541179
RTC3,6.0,6.875986848703808
PIN3,3.0,6.876922907952647
DUR3,8.0,6.882215673766807
YKL096C-B,7.0,6.884470253547446
AMS1,6.0,6.8851038409857495
SIP4,15.0,6.886840353529564
CTT1,5.0,6.891696461164097
SSA4,12.0,6.898594924535147
FLC2,13.0,6.900349421916319
YIL108W,7.0,6.90273477201941
ATG5,5.0,6.903013149850342
RDN18-2,27.0,6.905648621795744
PEP1,4.0,6.907260613397988
RDN18-1,27.0,6.9079549687097295
CPA2,12.0,6.909504664095001
VMR1,1.0,6.909615142227545
YOL014W,72.0,6.923329556592927
SHE4,73.0,6.9233819140953985
SUT1,1.0,6.92353444560701
MCH5,68.0,6.930142416414941
NCA3,15.0,6.9310397835424
NCE103,9.0,6.9324621503137305
ORM2,5.0,6.933660735750917
KTR2,1.0,6.935738046070675
RGS2,14.0,6.93932195826947
ALT1,6.0,6.94182904015764
TMA10,5.0,6.946428477782373
GYP7,1.0,6.952293963129667
NDE2,10.0,6.957849842361879
YNL195C,10.0,6.969376740963634
HAL1,3.0,6.977199392945152
ADH2,14.0,6.98056414189691
MSS11,5.0,6.98549330231062
PUN1,3.0,6.990986825720592
SLT2,71.0,7.011009957591957
YPS1,6.0,7.013410831275502
YDR249C,6.0,7.013793880020864
BOP2,12.0,7.028707643378535
DAK2,4.0,7.030165597046968
NQM1,9.0,7.034178356331278
YAT2,13.0,7.03520429347626
RTA1,5.0,7.040427040433847
PRM5,4.0,7.047446442364808
YER184C,2.0,7.054186340555965
YDR040C,8.0,7.059494265961195
AFR1,2.0,7.068457489229719
CYB2,13.0,7.0767329796888125
ALD4,8.0,7.084447127739885
MEP1,6.0,7.091704636226922
MET13,13.0,7.092631059344965
YER187W,5.0,7.0937335618007715
YCR007C,4.0,7.095267237810126
SPG4,7.0,7.103991661342438
HSP30,70.0,7.110889763037995
NGL3,3.0,7.113111256339459
MGA1,3.0,7.114732626100608
CIK1,72.0,7.120953566555739
BOP3,5.0,7.123792962945232
YKL044W,4.0,7.138114021415805
ACS1,10.0,7.146154176605443
YGR109W-B,4.0,7.147521817454635
PHO89,6.0,7.151143479572897
YMR242W-A,39.0,7.158850030299444
MEP2,7.0,7.18854331877908
PTP2,0.0,7.188854148046439
YJL144W,3.0,7.1889727465152164
YIL082W-A,3.0,7.195908496868542
tH(GUG)K,4.0,7.19949952632404
tH(GUG)E1,4.0,7.19949952632404
tH(GUG)G2,4.0,7.19949952632404
tH(GUG)G1,4.0,7.19949952632404
tH(GUG)M,4.0,7.19949952632404
tH(GUG)E2,4.0,7.19949952632404
tH(GUG)H,4.0,7.19949952632404
BAG7,5.0,7.202598443789897
CMK2,2.0,7.214083177074731
YDR124W,3.0,7.221287980599911
ECM18,3.0,7.2237995362650675
PGU1,3.0,7.229150256877105
ATO2,7.0,7.230210915853368
FRE4,7.0,7.230286369969661
YJL136W-A,67.0,7.233497416654739
YDR098C-B,3.0,7.263100502167678
RCR1,1.0,7.264839465481799
YNL042W-B,5.0,7.265911084806817
KAR5,2.0,7.266798484850738
VID28,3.0,7.270904584953684
YBR056W-A,3.0,7.279849190619556
KAR4,3.0,7.2888052642364425
PRM3,4.0,7.292212291541992
FMP45,6.0,7.294517631804111
HYM1,2.0,7.302360870524989
JEN1,8.0,7.30759785974349
YDR034C-C,73.0,7.316391359608906
PUG1,2.0,7.322747575245474
MID2,2.0,7.3309324674702845
DIA1,1.0,7.33172226270082
FIG2,3.0,7.345838810298077
YPR145C-A,1.0,7.353364922536139
AGA1,4.0,7.353845984333934
PRM8,3.0,7.375412197309569
ASG7,3.0,7.376686259005821
PRM2,3.0,7.399460061362777
PRM1,3.0,7.401993300640586
PHM7,3.0,7.40470831537753
FMP48,4.0,7.413121625680687
PRM10,4.0,7.418341716299537
FIG1,3.0,7.4459472068931545
YJL107C,3.0,7.469565348462291
PRM6,3.0,7.473361051609833
YOR343C,3.0,7.4736838427594785
FUS1,3.0,7.48246676457035
PRM4,2.0,7.5087667154385676
YOR385W,0.0,7.537276171372973
FUS2,2.0,7.555611389892371
RCK1,3.0,7.712521035293906
YMR046C,73.0,7.81284021886114
YLR410W-A,73.0,7.81284021886114
YBL005W-A,73.0,7.81284021886114
YJR151W-A,41.0,7.9112074479999155
YCL058W-A,35.0,7.9119083671499535
